Q2QL34	GeneID	255027
Q02750	GeneID	5604
P36507	GeneID	5605
P46734	GeneID	5606
P45985	GeneID	6416
Q13163	GeneID	5607
P52564	GeneID	5608
O14733	GeneID	5609
C0HLV8	GeneID	133834869
A6NCE7	GeneID	643246
P0DKB6	GeneID	347411
Q9Y5U8	GeneID	51660
O95563	GeneID	25874
O75970	GeneID	8777
Q2M385	GeneID	219972
Q99547	GeneID	10200
P30304	GeneID	993
P30305	GeneID	994
P30307	GeneID	995
P34949	GeneID	4351
Q8TAP9	GeneID	136647
Q8N594	GeneID	84954
O00566	GeneID	10199
Q14168	GeneID	4355
Q13368	GeneID	4356
Q96JB8	GeneID	58538
Q5T2T1	GeneID	143098
Q99549	GeneID	54737
Q99550	GeneID	10198
Q10713	GeneID	23203
O75439	GeneID	9512
O15442	GeneID	758
Q15777	GeneID	744
Q53F39	GeneID	65258
P20645	GeneID	4074
Q6WCQ1	GeneID	23164
P11717	GeneID	3482
O75352	GeneID	9526
P39210	GeneID	4358
O95297	GeneID	9019
O60487	GeneID	10205
Q6UWV2	GeneID	196264
Q96HT8	GeneID	114932
B2RBV5	GeneID	93622
Q96G30	GeneID	112609
Q8TCY5	GeneID	56246
P22897	GeneID	4360
Q9UBG0	GeneID	9902
Q5VT25	GeneID	8476
Q9Y5S2	GeneID	9578
Q6DT37	GeneID	55561
A0A1B0GUY1	GeneID	105378220
P49959	GeneID	4361
Q8N565	GeneID	55686
Q9P0P8	GeneID	51250
Q96LU7	GeneID	196446
Q9NV56	GeneID	55257
Q8TDS7	GeneID	116512
Q86SM8	GeneID	116534
Q96AM1	GeneID	116535
Q86SM5	GeneID	386746
Q96LB2	GeneID	259249
Q96LB1	GeneID	117194
Q96LB0	GeneID	117195
Q96LA9	GeneID	117196
Q6IN84	GeneID	79922
Q9UI43	GeneID	29960
Q9HC36	GeneID	55178
Q6NTE8	GeneID	51149
A6NES4	GeneID	339766
Q7Z745	GeneID	133558
Q8NDA8	GeneID	727957
Q6ZUA9	GeneID	389690
A6NGR9	GeneID	642475
Q68CQ1	GeneID	374977
Q9H579	GeneID	140699
Q5TGP6	GeneID	80133
P33527	GeneID	4363
Q92887	GeneID	1244
O15438	GeneID	8714
O15439	GeneID	10257
O15440	GeneID	10057
O95255	GeneID	368
Q5T3U5	GeneID	89845
Q96J66	GeneID	85320
Q96J65	GeneID	94160
O15091	GeneID	9692
P49006	GeneID	65108
Q9HD23	GeneID	57380
Q9UKD2	GeneID	51154
Q969V6	GeneID	57591
Q9ULH7	GeneID	57496
Q9NYP9	GeneID	54069
O43482	GeneID	11339
Q8N5Y2	GeneID	10943
P0C860	GeneID	151507
Q96HJ5	GeneID	932
Q9H3V2	GeneID	64232
Q9GZW8	GeneID	58475
Q6ZTZ1	GeneID	345222
Q6P1R3	GeneID	79684
Q96H12	GeneID	91283
Q8NCY6	GeneID	84437
A0A3B3IT52	GeneID	102724657
A0A1W2PQ72	GeneID	100421372
A6NI15	GeneID	343930
P43246	GeneID	4436
P20585	GeneID	4437
O15457	GeneID	4438
O43196	GeneID	4439
P52701	GeneID	2956
Q01726	GeneID	4157
O43347	GeneID	4440
Q96DH6	GeneID	124540
Q68DK7	GeneID	339287
Q9HCI7	GeneID	55167
Q13421	GeneID	10232
P08118	GeneID	4477
Q15800	GeneID	6307
Q1L6U9	GeneID	692094
Q9UJG1	GeneID	56180
Q8NHP6	GeneID	158747
O75425	GeneID	64598
Q9UJ68	GeneID	4482
Q9NZV6	GeneID	51734
Q9Y3D2	GeneID	22921
Q8IXL7	GeneID	253827
P21757	GeneID	4481
P47224	GeneID	5877
Q4VC12	GeneID	118490
Q8IVN3	GeneID	389125
Q9BUK6	GeneID	55154
Q9BYG7	GeneID	83876
P28360	GeneID	4487
P35548	GeneID	4488
P04731	GeneID	4489
P07438	GeneID	4490
P04732	GeneID	4493
P04733	GeneID	4494
P13640	GeneID	4495
P80294	GeneID	4496
Q8N339	GeneID	4499
P80297	GeneID	4501
Q8WXB1	GeneID	151194
Q5VZV1	GeneID	196541
Q9H867	GeneID	79609
Q96FB5	GeneID	51093
P02795	GeneID	4502
P25713	GeneID	4504
P47944	GeneID	84560
Q13330	GeneID	9112
O94776	GeneID	9219
Q9BTC8	GeneID	57504
Q86U44	GeneID	56339
P11137	GeneID	4133
Q13126	GeneID	4507
Q96DY7	GeneID	27085
Q9NZJ7	GeneID	23787
Q9Y6C9	GeneID	23788
Q9Y4B5	GeneID	23255
O94964	GeneID	140710
Q5TF21	GeneID	387104
P56278	GeneID	4515
Q9H903	GeneID	441024
P13995	GeneID	10797
Q99551	GeneID	7978
Q49AM1	GeneID	80298
Q96E29	GeneID	51001
Q7Z6M4	GeneID	130916
Q14872	GeneID	4520
Q9Y483	GeneID	22823
Q9UDX5	GeneID	51537
Q15390	GeneID	9650
Q6P444	GeneID	113115
O75081	GeneID	863
Q9BT17	GeneID	92170
Q9H4K7	GeneID	26164
O43439	GeneID	9139
Q06455	GeneID	862
P49914	GeneID	10588
P42898	GeneID	4524
Q2M296	GeneID	64779
Q96S19	GeneID	84326
Q9Y4I5	GeneID	9633
Q8NCU8	GeneID	205251
O43193	GeneID	2862
Q13496	GeneID	4534
Q13613	GeneID	8776
Q13614	GeneID	8898
Q13615	GeneID	8897
Q9NYA4	GeneID	9110
O95248	GeneID	6305
Q9Y217	GeneID	9107
Q9Y216	GeneID	9108
Q96EF0	GeneID	55613
Q96QG7	GeneID	66036
Q9NXD2	GeneID	54893
A4FU01	GeneID	10903
Q9C0I1	GeneID	54545
Q86WG5	GeneID	81846
Q8NCE2	GeneID	64419
Q9BV20	GeneID	84245
Q96GX9	GeneID	51074
Q9BV57	GeneID	55256
Q9Y2Z2	GeneID	25821
P42345	GeneID	2475
P58546	GeneID	136319
P55157	GeneID	4547
P48039	GeneID	4543
P49286	GeneID	4544
Q13585	GeneID	9248
P42285	GeneID	23517
Q9H3J6	GeneID	91574
Q9UBK8	GeneID	4552
O43312	GeneID	9788
Q765P7	GeneID	92154
O75648	GeneID	55687
Q8N3F0	GeneID	222166
Q9ULD2	GeneID	57509
Q5JR59	GeneID	23281
Q13505	GeneID	4580
O75431	GeneID	10651
Q5HYI7	GeneID	345778
Q9UKN1	GeneID	10071
Q9H3R2	GeneID	56667
Q8N387	GeneID	143662
Q8WXI7	GeneID	94025
Q685J3	GeneID	140453
P43121	GeneID	4162
Q7Z5P9	GeneID	283463
P15941	GeneID	4582
Q8N307	GeneID	200958
Q5SSG8	GeneID	394263
E2RYF6	GeneID	100507679
Q04900	GeneID	8763
Q02817	GeneID	4583
Q02505	GeneID	4584
Q99102	GeneID	4585
P98088	GeneID	4586
Q9HC84	GeneID	727897
Q6W4X9	GeneID	4588
Q8TAX7	GeneID	4589
Q9ULC0	GeneID	51705
Q96DR8	GeneID	118430
Q3MIW9	GeneID	135656
Q969V5	GeneID	79594
Q96NY9	GeneID	80198
O60682	GeneID	9242
O15146	GeneID	4593
Q8N9H8	GeneID	54932
P22033	GeneID	4594
Q9UIF7	GeneID	4595
P53602	GeneID	4597
Q14764	GeneID	9961
P20591	GeneID	4599
P20592	GeneID	4600
P50539	GeneID	4601
Q9NR99	GeneID	25878
P84157	GeneID	439921
Q9BRK3	GeneID	54587
Q96JP2	GeneID	80022
Q92614	GeneID	399687
Q8IUG5	GeneID	84700
Q96S97	GeneID	91663
P10243	GeneID	4603
P10244	GeneID	4605
Q13203	GeneID	4608
Q8TBZ2	GeneID	84073
P10242	GeneID	4602
O75592	GeneID	23077
Q99417	GeneID	26292
Q8IZQ8	GeneID	93649
P12524	GeneID	4610
P04198	GeneID	4613
A0A1B0GUC4	GeneID	110806290
Q7Z401	GeneID	10260
Q8N699	GeneID	80177
Q96QE2	GeneID	114134
P01106	GeneID	4609
Q99836	GeneID	4615
Q969H8	GeneID	56005
Q9P2K5	GeneID	50804
Q96EZ4	GeneID	26579
P13349	GeneID	4617
P23409	GeneID	4618
Q9HB07	GeneID	60314
P02144	GeneID	4151
P35580	GeneID	4628
P35749	GeneID	4629
Q9UKX3	GeneID	8735
Q7Z406	GeneID	79784
Q9Y2K3	GeneID	22989
P12882	GeneID	4619
Q9UKX2	GeneID	4620
P11055	GeneID	4621
Q9Y623	GeneID	4622
P13533	GeneID	4624
A7E2Y1	GeneID	57644
P12883	GeneID	4625
P13535	GeneID	4626
P35579	GeneID	4627
Q9BUA6	GeneID	93408
Q96A32	GeneID	29895
P05976	GeneID	4632
P08590	GeneID	4634
P12829	GeneID	4635
Q02045	GeneID	4636
P14649	GeneID	140465
P60660	GeneID	4637
P24844	GeneID	10398
Q8WY64	GeneID	29116
Q9H1R3	GeneID	85366
Q32MK0	GeneID	91807
Q86YV6	GeneID	340156
Q15746	GeneID	4638
A6NI61	GeneID	389827
A0A1B0GTQ4	GeneID	101929726
Q9NPC7	GeneID	55892
Q9HD67	GeneID	4651
Q9UKN7	GeneID	51168
Q9Y6X6	GeneID	23026
Q96H55	GeneID	80179
Q9UBC5	GeneID	4640
O43795	GeneID	4430
O00159	GeneID	4641
O94832	GeneID	4642
Q12965	GeneID	4643
O00160	GeneID	4542
B0I1T2	GeneID	64005
Q8NEV4	GeneID	53904
Q8WXR4	GeneID	140469
Q9Y4I1	GeneID	4644
Q9ULV0	GeneID	4645
Q9NQX4	GeneID	55930
Q9UM54	GeneID	4646
Q13402	GeneID	4647
Q6PIF6	GeneID	4648
B2RTY4	GeneID	4649
Q13459	GeneID	4650
Q99972	GeneID	4653
P15172	GeneID	4654
Q9NZM1	GeneID	26509
P15173	GeneID	4656
P52179	GeneID	8736
P54296	GeneID	9172
Q5VTT5	GeneID	127294
Q5VU43	GeneID	9659
Q6NSJ0	GeneID	57462
Q9UBF9	GeneID	9499
Q9NP98	GeneID	58529
Q9NPC6	GeneID	51778
Q8TDC0	GeneID	91977
P25189	GeneID	4359
P02689	GeneID	5375
Q00872	GeneID	4604
Q14324	GeneID	4606
Q14896	GeneID	4607
Q86TC9	GeneID	84665
Q86VE0	GeneID	339344
P60201	GeneID	5354
O14974	GeneID	4659
O60237	GeneID	4660
Q9Y2G1	GeneID	745
Q8NFW9	GeneID	25924
Q5VVJ2	GeneID	114803
Q9UL68	GeneID	23040
Q01538	GeneID	4661
P0CAP1	GeneID	100820829
P0CAP1	GeneID	145781
Q8WU39	GeneID	51237
P28698	GeneID	7593
Q08AG7	GeneID	440145
Q6P582	GeneID	653784
Q6NZ67	GeneID	80097
Q5TBK1	GeneID	90634
Q92802	GeneID	10443
O75113	GeneID	9683
Q86UW6	GeneID	55728
O15049	GeneID	23138
Q9H1M0	GeneID	54830
P41227	GeneID	8260
Q9BSU3	GeneID	84779
Q9BXJ9	GeneID	80155
Q6N069	GeneID	79612
P61599	GeneID	51126
Q14CX7	GeneID	80018
Q147X3	GeneID	122830
Q5VZE5	GeneID	60560
Q9BRA0	GeneID	84316
Q86UY6	GeneID	79829
Q9GZZ1	GeneID	80218
Q9H7X0	GeneID	79903
Q93015	GeneID	24142
Q02083	GeneID	27163
Q13506	GeneID	4664
Q15742	GeneID	4665
P32418	GeneID	6546
Q9UPR5	GeneID	6543
P57103	GeneID	6547
Q9H009	GeneID	342538
O15069	GeneID	23148
E9PAV3	GeneID	4666
Q13765	GeneID	4666
Q96RE7	GeneID	112939
Q96BF6	GeneID	138151
Q53FP2	GeneID	59353
Q9BWU0	GeneID	22950
Q15274	GeneID	23475
Q6IA69	GeneID	55191
Q4G0N4	GeneID	133686
O95544	GeneID	65220
Q58DX5	GeneID	254827
Q96HR8	GeneID	92345
P17050	GeneID	4668
Q9Y303	GeneID	51005
Q9UJ70	GeneID	55577
Q9UK23	GeneID	51172
Q8N159	GeneID	162417
Q69YI7	GeneID	203245
Q86W26	GeneID	338322
P59045	GeneID	204801
P59046	GeneID	91662
Q86W25	GeneID	126204
Q86W24	GeneID	338323
Q8IZF0	GeneID	259232
Q9Y3Q0	GeneID	10003
Q9UQQ1	GeneID	10004
B1AL88	GeneID	728215
O75949	GeneID	27112
Q9NX02	GeneID	55655
Q96MN2	GeneID	147945
P59047	GeneID	126206
Q8WX94	GeneID	199713
Q86W28	GeneID	126205
P43490	GeneID	10135
Q7Z5D8	GeneID	360030
Q8WY41	GeneID	340719
P60321	GeneID	339345
P60323	GeneID	342977
Q9H9S0	GeneID	79923
Q6NSW7	GeneID	388112
Q8TBE9	GeneID	140838
Q6IQ20	GeneID	222236
O96009	GeneID	9476
P52961	GeneID	417
Q13508	GeneID	419
Q93070	GeneID	420
Q96L15	GeneID	116969
Q9UHQ1	GeneID	26502
P0DI83	GeneID	83871
P49321	GeneID	4678
Q9H0A0	GeneID	55226
Q8WUY8	GeneID	57106
Q8N8M0	GeneID	375607
Q8N9F0	GeneID	339983
Q9UHE5	GeneID	9027
Q9BTE0	GeneID	26151
Q8N6N6	GeneID	256302
Q8NEY1	GeneID	89796
Q8IVL1	GeneID	89797
Q8IVL0	GeneID	89795
Q9UHQ9	GeneID	51706
Q6BCY4	GeneID	51700
P00387	GeneID	1727
Q7L1T6	GeneID	51167
Q6IPT4	GeneID	606495
A2RRP1	GeneID	51594
A0A0U1RRE5	GeneID	550643
Q8NFP9	GeneID	26960
Q6ZS30	GeneID	65065
Q6ZNJ1	GeneID	23218
P41271	GeneID	100532736
P41271	GeneID	4681
O60934	GeneID	4683
Q3BBV0	GeneID	55672
Q9H094	GeneID	84224
Q96M43	GeneID	148545
Q5VWK0	GeneID	653149
Q3BBV2	GeneID	728841
P0DPF3	GeneID	400818
Q6P3W6	GeneID	100132406
Q86T75	GeneID	200030
Q5TAG4	GeneID	149013
Q5TI25	GeneID	25832
Q8N660	GeneID	284565
A0A087WUL8	GeneID	101060226
P0DPF2	GeneID	100288142
B4DH59	GeneID	101060684
Q14596	GeneID	4077
Q14919	GeneID	10589
Q01658	GeneID	1810
P61601	GeneID	83988
P13591	GeneID	4684
O15394	GeneID	4685
O14594	GeneID	1463
Q69YL0	GeneID	152217
A6PVI3	GeneID	392517
Q09161	GeneID	4686
P52298	GeneID	22916
Q53F19	GeneID	55421
Q9UBB6	GeneID	23154
Q6PIU2	GeneID	57552
P14598	GeneID	653361
P19878	GeneID	4688
Q15080	GeneID	4689
O00533	GeneID	10752
P16333	GeneID	4690
O43639	GeneID	8440
Q9HCH0	GeneID	57701
Q9Y2A7	GeneID	10787
O14513	GeneID	344148
P55160	GeneID	3071
O60721	GeneID	9187
Q9UI40	GeneID	25769
Q9HC58	GeneID	57419
Q8NFF2	GeneID	123041
Q71RS6	GeneID	283652
Q969V3	GeneID	56926
Q6J4K2	GeneID	80024
Q5T1S8	GeneID	400746
Q15788	GeneID	8648
Q15596	GeneID	10499
Q9Y6Q9	GeneID	8202
Q13772	GeneID	8031
Q9HCD5	GeneID	57727
Q14686	GeneID	23054
Q8NI08	GeneID	135112
O75376	GeneID	9611
Q9Y618	GeneID	9612
P16435	GeneID	5447
P62166	GeneID	23413
O76036	GeneID	9437
O95944	GeneID	9436
O14931	GeneID	259197
Q9BTX1	GeneID	55706
O14777	GeneID	10403
Q9NXR1	GeneID	54820
Q9GZM8	GeneID	81565
Q13562	GeneID	4760
Q15784	GeneID	4761
Q9HD90	GeneID	58158
Q96NK8	GeneID	63974
Q13232	GeneID	4832
P56597	GeneID	8382
O75414	GeneID	10201
Q9Y5B8	GeneID	29922
P15531	GeneID	4830
P22392	GeneID	4831
O00746	GeneID	4833
Q8TB73	GeneID	79625
Q9UHB4	GeneID	27158
Q00604	GeneID	4693
Q92597	GeneID	10397
Q9UN36	GeneID	57447
Q9UGV2	GeneID	57446
Q9ULP0	GeneID	65009
P52848	GeneID	3340
P52849	GeneID	8509
O95803	GeneID	9348
Q9H3R1	GeneID	64579
O15239	GeneID	4694
O43678	GeneID	4695
O95167	GeneID	4696
O00483	GeneID	4697
Q16718	GeneID	4698
P56556	GeneID	4700
O95182	GeneID	4701
P51970	GeneID	4702
Q16795	GeneID	4704
O95299	GeneID	4705
Q86Y39	GeneID	126328
Q9UI09	GeneID	55967
Q9P0J0	GeneID	51079
O75438	GeneID	4707
O95178	GeneID	4708
O43676	GeneID	4709
O95168	GeneID	4710
O43674	GeneID	4711
O95139	GeneID	4712
P17568	GeneID	4713
O95169	GeneID	4714
Q9Y6M9	GeneID	4715
O96000	GeneID	4716
Q9NX14	GeneID	54539
O43677	GeneID	4717
O95298	GeneID	4718
E9PQ53	GeneID	100532726
Q8N183	GeneID	91942
Q9BU61	GeneID	25915
Q9P032	GeneID	29078
Q5TEU4	GeneID	79133
Q330K2	GeneID	137682
Q7L592	GeneID	55471
A1L188	GeneID	284184
P28331	GeneID	4719
O75306	GeneID	4720
O75489	GeneID	4722
O43181	GeneID	4724
O43920	GeneID	4725
O75380	GeneID	4726
O75251	GeneID	374291
O00217	GeneID	4728
P49821	GeneID	4723
P19404	GeneID	4729
P56181	GeneID	4731
Q9ULJ8	GeneID	55607
Q96SB3	GeneID	84687
O76041	GeneID	10529
P20929	GeneID	4703
P29120	GeneID	5122
P16519	GeneID	5126
Q8N987	GeneID	64168
Q7Z6G3	GeneID	54550
Q96P71	GeneID	63941
Q99608	GeneID	4692
Q8NC96	GeneID	25977
Q9NVZ3	GeneID	55707
Q15223	GeneID	5818
Q92692	GeneID	5819
Q9NQS3	GeneID	25945
Q96NY8	GeneID	81607
Q96PU5	GeneID	23327
Q8NHV4	GeneID	121441
P46934	GeneID	4734
Q15843	GeneID	4738
Q7Z3B1	GeneID	257194
Q96FI4	GeneID	79661
Q969S2	GeneID	252969
Q8TAT5	GeneID	55247
Q6ZWH5	GeneID	152110
Q8NG66	GeneID	79858
Q96PY6	GeneID	4750
P51955	GeneID	4751
P51956	GeneID	4752
P51957	GeneID	6787
Q6P3R8	GeneID	341676
Q9HC98	GeneID	10783
Q8TDX7	GeneID	140609
Q86SG6	GeneID	284086
Q8TD19	GeneID	91754
Q9H3P2	GeneID	7469
Q8WX92	GeneID	25920
Q8IXH7	GeneID	51497
P18615	GeneID	7936
Q92832	GeneID	4745
Q99435	GeneID	4753
O60524	GeneID	9147
Q9Y6K9	GeneID	8517
O14524	GeneID	23306
A6NFY4	GeneID	100131211
Q9UMX5	GeneID	29937
Q92859	GeneID	4756
Q92979	GeneID	10436
Q8N9A8	GeneID	255919
Q6NW34	GeneID	25871
P08473	GeneID	4311
P48681	GeneID	10763
O95631	GeneID	9423
O00634	GeneID	4917
Q9HB63	GeneID	59277
Q8WTR8	GeneID	126147
Q8TDF5	GeneID	81832
Q8NC67	GeneID	81831
P56730	GeneID	8492
A8MQ27	GeneID	54492
P01178	GeneID	5020
P01185	GeneID	551
Q8NFW8	GeneID	55907
Q8WUJ1	GeneID	124936
Q92686	GeneID	4900
O76050	GeneID	9148
Q9BR09	GeneID	140825
Q96EH8	GeneID	93082
Q96JN8	GeneID	84461
Q9BYT8	GeneID	57486
P17677	GeneID	2596
Q99519	GeneID	4758
Q9Y3R4	GeneID	4759
Q9UQ49	GeneID	10825
Q8WWR8	GeneID	129807
Q99574	GeneID	5274
P30990	GeneID	4922
Q5QGS0	GeneID	340533
Q0ZGT2	GeneID	91624
P21359	GeneID	4763
Q8NCF5	GeneID	84901
Q14494	GeneID	4779
Q16236	GeneID	4780
Q9Y4A8	GeneID	9603
O95644	GeneID	4772
Q13469	GeneID	4773
Q12968	GeneID	4775
Q14934	GeneID	4776
Q8NET5	GeneID	150372
O94856	GeneID	23114
O94916	GeneID	10725
Q16621	GeneID	4778
P12036	GeneID	4744
Q12857	GeneID	4774
O00712	GeneID	4781
P08651	GeneID	4782
Q16649	GeneID	4783
A0A5F9ZHS7	GeneID	105372267
Q9BT67	GeneID	80762
Q9NV92	GeneID	54602
Q14938	GeneID	4784
P19838	GeneID	4790
Q00653	GeneID	4791
P07196	GeneID	4747
P07197	GeneID	4741
Q6P4R8	GeneID	4798
Q9Y697	GeneID	9054
Q9UMS0	GeneID	27247
Q12986	GeneID	4799
Q6ZNB6	GeneID	152518
P23511	GeneID	4800
P25208	GeneID	4801
Q13952	GeneID	4802
P80188	GeneID	3934
Q9UJF2	GeneID	9462
Q96E22	GeneID	116150
Q9NPG2	GeneID	58157
Q8NEJ9	GeneID	25983
Q8N5V2	GeneID	25791
P01138	GeneID	4803
Q96IV0	GeneID	55768
Q92886	GeneID	4762
Q9H2A3	GeneID	63973
Q9Y4Z2	GeneID	50674
Q9NPE2	GeneID	51335
P55769	GeneID	4809
Q9H9Q4	GeneID	79840
Q6VVB1	GeneID	378884
Q8NBF2	GeneID	374354
Q5JS37	GeneID	387921
P0CG21	GeneID	283948
Q9NX24	GeneID	55651
O14745	GeneID	9368
Q15599	GeneID	9351
Q5T2W1	GeneID	5174
Q86UT5	GeneID	79849
Q5SYE7	GeneID	57224
Q5HYW2	GeneID	340527
Q9P206	GeneID	57648
Q6T4R5	GeneID	4810
Q9BZQ8	GeneID	116496
Q96TA1	GeneID	64855
Q86XR2	GeneID	199786
Q92542	GeneID	23385
Q9BSH3	GeneID	84276
Q5BLP8	GeneID	401115
P14543	GeneID	4811
Q14112	GeneID	22795
Q9GZT8	GeneID	60491
Q8IY84	GeneID	167359
Q92982	GeneID	4814
Q9NZG7	GeneID	4815
Q9Y2I6	GeneID	22981
Q8N4C6	GeneID	51199
Q9Y221	GeneID	51388
Q7RTP0	GeneID	123606
Q8N8Q9	GeneID	81614
Q6NVV3	GeneID	152519
Q0D2K0	GeneID	348938
Q6KC79	GeneID	25836
Q9BPW8	GeneID	8508
O75323	GeneID	2631
Q9Y2I1	GeneID	11188
Q86X76	GeneID	4817
Q9NQR4	GeneID	56954
Q9HAS0	GeneID	64149
P25103	GeneID	6869
P21452	GeneID	6865
P29371	GeneID	6870
Q4KMZ8	GeneID	79570
Q5VXU1	GeneID	154215
Q8IVV8	GeneID	128414
Q6ZUT1	GeneID	55216
Q5M9Q1	GeneID	222698
Q8N5F7	GeneID	79576
Q969G9	GeneID	85407
Q969F2	GeneID	85409
P26715	GeneID	3821
P26717	GeneID	3822
P26718	GeneID	22914
Q07444	GeneID	3823
O43908	GeneID	8302
Q16617	GeneID	4818
O15226	GeneID	55922
P30414	GeneID	4820
Q15270	GeneID	54729
Q9UD57	GeneID	390010
P43699	GeneID	7080
O95096	GeneID	4821
Q8TAU0	GeneID	159296
Q9H2Z4	GeneID	644524
P52952	GeneID	1482
A6NCS4	GeneID	137814
O15522	GeneID	26257
Q99801	GeneID	4824
P78367	GeneID	579
P78426	GeneID	4825
Q9C056	GeneID	84504
A6NJ46	GeneID	157848
Q9NVX2	GeneID	54475
Q8N2Q7	GeneID	22871
Q8NFZ4	GeneID	57555
Q9NZ94	GeneID	54413
Q8N0W4	GeneID	57502
Q8NFZ3	GeneID	22829
Q9UBE8	GeneID	51701
Q7RTR2	GeneID	197358
Q9NPP4	GeneID	58484
Q86WI3	GeneID	84166
Q9C000	GeneID	22861
Q96P20	GeneID	114548
P59044	GeneID	171389
Q7RTR0	GeneID	338321
Q86UT6	GeneID	79671
Q8NA29	GeneID	84879
P28336	GeneID	4829
P08949	GeneID	4828
Q8TCU5	GeneID	116443
O60391	GeneID	116444
Q96D46	GeneID	51068
Q12879	GeneID	2903
Q13224	GeneID	2904
Q14957	GeneID	2905
O15399	GeneID	2906
Q05586	GeneID	2902
Q9C002	GeneID	84419
Q13287	GeneID	9111
Q9HAN9	GeneID	64802
Q9BZQ4	GeneID	23057
Q96T66	GeneID	349565
Q9HBL8	GeneID	57407
Q5H8A3	GeneID	129521
P30419	GeneID	4836
O60551	GeneID	9397
Q9HB89	GeneID	10316
Q9GZQ4	GeneID	56923
P48645	GeneID	10874
Q16517	GeneID	4826
P40261	GeneID	4837
Q8IW45	GeneID	55739
Q8NCW5	GeneID	128240
Q13423	GeneID	23530
Q8NC60	GeneID	84273
Q9ULX3	GeneID	28987
O60393	GeneID	135935
Q9Y3T9	GeneID	26155
Q8WTT2	GeneID	64318
Q9BVI4	GeneID	79050
Q9UK39	GeneID	25819
Q9Y239	GeneID	10392
Q9HC29	GeneID	64127
Q96S42	GeneID	4838
Q99784	GeneID	10439
O95897	GeneID	93145
Q96PB7	GeneID	118427
Q13823	GeneID	29889
Q13253	GeneID	9241
Q9BSC4	GeneID	79954
Q9H8H0	GeneID	25926
Q9UGY1	GeneID	79159
O60936	GeneID	8996
Q96MY1	GeneID	140688
O94818	GeneID	8715
Q9H6R4	GeneID	65083
Q76FK4	GeneID	55035
Q5SY16	GeneID	79707
Q14978	GeneID	9221
Q5C9Z4	GeneID	64434
Q15155	GeneID	23420
Q5JPE7	GeneID	283820
P69849	GeneID	408050
Q15233	GeneID	4841
Q9NPE3	GeneID	55505
P78316	GeneID	8602
Q9Y3C1	GeneID	51491
P46087	GeneID	4839
Q9NZM5	GeneID	29997
O00567	GeneID	10528
Q9Y2X3	GeneID	51602
Q86U38	GeneID	161424
Q8N5I9	GeneID	121053
P29475	GeneID	4842
P35228	GeneID	4843
P29474	GeneID	4846
Q9Y314	GeneID	51070
Q8IVI9	GeneID	115677
P46531	GeneID	4851
Q04721	GeneID	4853
Q9UM47	GeneID	4854
Q99466	GeneID	4855
A8MTQ0	GeneID	344022
Q6P988	GeneID	147111
P51513	GeneID	4857
Q9UNW9	GeneID	4858
Q9Y5S8	GeneID	27035
Q9HBY0	GeneID	50508
Q9NPH5	GeneID	50507
Q96PH1	GeneID	79400
Q86UR1	GeneID	10811
Q8NFA2	GeneID	124056
P55209	GeneID	4673
Q9ULW6	GeneID	4674
Q99457	GeneID	4675
Q99733	GeneID	4676
Q96NT1	GeneID	266812
O60287	GeneID	9875
Q9H841	GeneID	79815
Q6P499	GeneID	57185
Q9NZP6	GeneID	23742
Q99742	GeneID	4861
Q99743	GeneID	4862
Q8IXF0	GeneID	64067
Q8IUM7	GeneID	266743
Q14207	GeneID	4863
E5RHQ5	GeneID	728888
F8W0I5	GeneID	440353
A6NJU9	GeneID	613037
A6NHN6	GeneID	440348
P48145	GeneID	2831
P48146	GeneID	2832
Q8NG41	GeneID	256933
O15118	GeneID	4864
P61916	GeneID	10577
Q9UHC9	GeneID	29881
Q9NQX5	GeneID	56654
Q9GZQ6	GeneID	64106
Q9Y5X5	GeneID	10886
O15130	GeneID	8620
O60500	GeneID	4868
O15259	GeneID	4867
Q7Z494	GeneID	27031
O75161	GeneID	261734
Q9UND3	GeneID	642799
Q9UND3	GeneID	9284
E9PIF3	GeneID	642799
F8WFD2	GeneID	642778
E9PKD4	GeneID	100288332
P0DXC3	GeneID	131675794
E9PJI5	GeneID	101059938
E9PJI5	GeneID	101059953
P0DM63	GeneID	101059938
P0DM63	GeneID	101059953
A0A0B4J1W7	GeneID	105376752
A6NJ64	GeneID	729978
A8MRT5	GeneID	100132247
E9PJ23	GeneID	728741
O75200	GeneID	440350
E9PQR5	GeneID	728734
F8W1W9	GeneID	100507607
Q8TAT6	GeneID	55666
Q9BXD5	GeneID	80896
Q86SE8	GeneID	10361
O75607	GeneID	10360
P06748	GeneID	4869
Q6UXI9	GeneID	255743
Q8WTW4	GeneID	10641
Q12980	GeneID	8131
Q9UFN0	GeneID	25934
Q9BS92	GeneID	55335
Q6W5P4	GeneID	387129
P0C0P6	GeneID	594857
Q14916	GeneID	6568
Q06495	GeneID	6569
O95436	GeneID	10568
Q8N130	GeneID	142680
O00624	GeneID	10246
O00476	GeneID	10786
Q9Y639	GeneID	27020
Q15818	GeneID	4884
P47972	GeneID	4885
O95502	GeneID	23467
Q9HCQ7	GeneID	64111
Q8N729	GeneID	283869
P25929	GeneID	4886
P49146	GeneID	4887
P0DQD5	GeneID	100996758
P50391	GeneID	100996758
P50391	GeneID	5540
Q15761	GeneID	4889
P01303	GeneID	4852
P15559	GeneID	1728
P16083	GeneID	4835
P51843	GeneID	190
Q15466	GeneID	8431
